Cust_ID,Cust_Type,Tax_ID,FirstName,LastName,MiddleName,BirthDate,Primary_Citizenship,CountryRes,EmployerName,EmployStatus,MaritalStatus,Occupation,OrgName,EmployeeIND,CustomerStatus,Address1,Address2,Address3,City,State,Zipcode,Country
704,Individual,17-7863344,Chad,Forsaith,Laurel,1957-05-28,US,US,Lakin-Langosh,Employed,Married,Financial Advisor,,Customer,Closed,6 Lien Road,,,Montgomery,AL,36177,US
705,Individual,96-4513989,Emelina,Cardenosa,Alyson,1974-03-16,US,US,"Rosenbaum, Mosciski and Kutch",Employed,Single,Systems Administrator I,,Customer,Active,5239 Lukken Court,,,Fresno,CA,93709,US
706,Individual,15-8652900,Eustace,Kynman,Blinny,1979-01-13,US,US,Lockman-Borer,Employed,Married,Information Systems Manager,,Customer,Active,82 Glendale Alley,,,Charlotte,NC,28220,US
707,Individual,20-6149935,Carlyn,Late,Nico,1978-10-03,US,US,Feil-Rutherford,Employed,Married,Associate Professor,,Customer,Active,2 3rd Point,,,Alexandria,VA,22309,US
708,Individual,92-1260210,Sunny,Bartels-Ellis,Farr,1930-05-23,US,US,"Russel, Fadel and Kuvalis",Employed,Widow,Nurse Practicioner,,Customer,Active,27 Memorial Plaza,,,Greensboro,NC,27415,US
709,Individual,48-0055746,Amanda,Dumper,Ibbie,1948-10-20,US,US,"Nolan, Zulauf and Connelly",Employed,Widow,Help Desk Technician,,Customer,Active,55 Bobwhite Terrace,,,Springfield,MO,65898,US
710,Individual,36-3350566,Pauly,Sams,Wain,1951-01-27,US,US,,Unemployed,Single,Occupational Therapist,,Customer,Active,14 Kenwood Avenue,,,Spokane,WA,99215,US
711,Individual,47-5368232,Herta,Dunsmore,Gabrila,1952-06-09,US,US,Schiller-Nienow,Employed,Single,GIS Technical Architect,,Customer,Closed,69870 Del Sol Junction,,,Amarillo,TX,79105,US
712,Individual,29-9481164,Justus,Brokenbrow,Eadith,1952-09-29,US,US,"Reynolds, Tremblay and Christiansen",Employed,Married,Systems Administrator I,,Customer,Active,8 Grayhawk Point,,,Birmingham,AL,35225,US
713,Individual,52-7361327,Rozanne,Heggman,Tillie,1987-09-11,US,US,Senger Group,Employed,Single,Structural Engineer,,Customer,Active,56375 Arkansas Lane,,,Saint Louis,MO,63180,US
714,Individual,53-6750186,Frazier,McIlwraith,Margalo,1939-11-15,US,US,Kertzmann-Jacobi,Employed,Single,Account Executive,,Customer,Active,1 North Trail,,,Cincinnati,OH,45208,US
715,Individual,59-6328438,Jeannette,Yakovl,Jarad,1955-01-07,US,US,"Ortiz, Baumbach and Hand",Employed,Married,Structural Engineer,,Customer,Closed,92692 Sachs Trail,,,New York City,NY,10120,US
716,Individual,21-3374286,Kirsteni,Purves,Dominica,2000-02-02,US,US,,Unemployed,Married,Software Engineer II,,Customer,Active,27 Hoffman Terrace,,,Kansas City,MO,64101,US
717,Individual,97-4915591,Corrianne,Takle,Alexio,2000-08-05,US,US,,Unemployed,Widow,Food Chemist,,Customer,Active,0 Transport Pass,,,Kansas City,MO,64136,US
718,Individual,58-7587154,Amalia,Louch,Alard,1981-03-29,US,US,"Hermann, McDermott and Dach",Employed,Widow,Financial Advisor,,Customer,Active,3384 Spohn Way,,,Washington,DC,20036,US
719,Individual,89-0929315,Marten,Sleford,Izzy,1960-11-30,US,US,Murphy-Kirlin,Employed,Widow,Associate Professor,,Customer,Active,895 Petterle Drive,,,Portsmouth,VA,23705,US
720,Individual,79-3847474,Mercie,Junifer,Donelle,1960-04-21,US,US,"Marquardt, Dicki and Hahn",Employed,Single,Senior Sales Associate,,Employee,Active,8223 Warner Road,,,Houston,TX,77055,US
721,Individual,51-7990037,Emelina,Carey,Valdemar,1947-07-17,US,US,"Gaylord, Heller and Runolfsdottir",Employed,Single,Pharmacist,,Customer,Active,0 Fairfield Drive,,,Montgomery,AL,36114,US
722,Individual,27-0594713,Corny,Aylwin,Cordy,1959-05-28,US,US,,Unemployed,Married,Recruiter,,Customer,Closed,073 Stone Corner Park,,,Washington,DC,20525,US
723,Individual,35-7631371,Philip,Mathivat,Dniren,1956-11-24,US,US,Harber Inc,Employed,Widow,Sales Associate,,Customer,Active,7 Meadow Valley Parkway,,,Jackson,MS,39210,US
724,Individual,73-8913709,Robert,Reide,Phylis,1972-02-09,US,US,,Unemployed,Single,VP Accounting,,Customer,Active,4 Farragut Point,,,Schenectady,NY,12325,US
725,Individual,15-0113870,Reinaldo,Pinsent,Gael,1945-09-17,US,US,"Kassulke, Funk and Walsh",Employed,Widow,Speech Pathologist,,Customer,Closed,24 Jana Road,,,South Bend,IN,46614,US
726,Individual,22-8874628,Jori,Rowe,Jeth,1954-07-06,US,US,,Unemployed,Widow,Nurse,,Customer,Active,0305 Superior Lane,,,Albany,NY,12247,US
727,Individual,58-8009849,Haydon,Boughtwood,Dillie,1976-07-05,US,US,Price-Fahey,Employed,Widow,Financial Analyst,,Customer,Closed,318 Susan Drive,,,Oakland,CA,94660,US
728,Individual,36-8354024,Marlo,Erricker,Kimbell,1942-02-13,US,US,,Unemployed,Married,Tax Accountant,,Customer,Closed,2 Shasta Alley,,,Amarillo,TX,79159,US
729,Individual,19-4180430,Sonny,Warkup,Emlyn,1939-11-22,US,US,,Unemployed,Single,Analog Circuit Design manager,,Customer,Closed,00 Kingsford Way,,,San Diego,CA,92115,US
730,Individual,08-2172952,Corabella,Malitrott,Lothario,1936-01-31,US,US,,Unemployed,Single,Data Coordiator,,Customer,Active,374 Westerfield Avenue,,,Gainesville,FL,32627,US
731,Individual,66-6016365,Trevar,Yurkiewicz,Ofilia,1997-03-07,US,US,,Unemployed,Married,Analyst Programmer,,Customer,Active,68916 Mendota Alley,,,Washington,DC,20370,US
732,Individual,75-9353803,Ed,Skully,Sofie,1995-04-07,US,US,"Heidenreich, Torphy and Koepp",Employed,Married,Design Engineer,,Customer,Active,5149 Mcguire Way,,,Columbus,OH,43226,US
733,Individual,13-4038215,Nikola,Atkirk,Redford,1967-08-30,US,US,Ratke-Wiza,Employed,Widow,Senior Editor,,Customer,Closed,3 Glacier Hill Hill,,,Edmond,OK,73034,US
734,Individual,29-5106203,Dimitry,Bowgen,Dorothee,1955-08-18,US,US,"Gislason, Hilll and Monahan",Employed,Single,Research Associate,,Customer,Closed,2 Riverside Street,,,Norfolk,VA,23514,US
735,Individual,28-4754518,Lazar,Pietrzyk,Lorraine,1942-04-09,US,US,"Feil, Cassin and Nitzsche",Employed,Single,Physical Therapy Assistant,,Customer,Closed,1119 Everett Court,,,Greeley,CO,80638,US
736,Individual,55-2232925,Eddy,Croft,Rasla,1981-10-19,US,US,"Nader, Brakus and Murphy",Employed,Widow,Chemical Engineer,,Customer,Closed,25547 Westend Crossing,,,Arlington,VA,22205,US
737,Individual,02-1014670,Nickie,Piwell,Lorrayne,1953-09-28,US,US,,Unemployed,Single,VP Accounting,,Customer,Active,57430 Emmet Plaza,,,Washington,DC,20299,US
738,Individual,74-1172297,Eada,Mairs,Luis,1989-03-30,US,US,,Unemployed,Single,Sales Representative,,Customer,Closed,496 South Point,,,Modesto,CA,95354,US
739,Individual,03-7883627,Ramon,Orvis,Tabbie,1995-10-11,US,US,"Schimmel, Larkin and Krajcik",Employed,Widow,Computer Systems Analyst II,,Customer,Active,555 Old Shore Crossing,,,Denver,CO,80279,US
740,Individual,61-6276006,Avie,Dalliwater,Reginald,1936-11-02,US,US,Jenkins-Schmidt,Employed,Married,Research Associate,,Customer,Closed,54 Loeprich Road,,,New York City,NY,10105,US
741,Individual,92-8322866,Bianca,Brownsea,Corabelle,1936-10-03,US,US,,Unemployed,Married,Data Coordiator,,Customer,Closed,0477 Michigan Drive,,,Littleton,CO,80126,US
742,Individual,77-6961627,Alfi,Peacop,Selestina,1943-10-31,US,US,Cruickshank-Feest,Employed,Single,Business Systems Development Analyst,,Customer,Closed,52 Knutson Way,,,San Bernardino,CA,92405,US
743,Individual,44-2148571,Sigismondo,Tolossi,Donnell,1951-06-19,US,US,"Langosh, Rippin and Roob",Employed,Widow,VP Marketing,,Customer,Active,0802 Gale Trail,,,Scottsdale,AZ,85260,US
744,Individual,71-0563785,Amargo,Belhome,Juliane,1962-03-03,US,US,Kovacek LLC,Employed,Widow,Financial Analyst,,Customer,Active,760 Walton Pass,,,Chattanooga,TN,37405,US
745,Individual,00-6247477,Kellina,Gillcrist,Karla,1991-02-26,US,US,,Unemployed,Single,Safety Technician I,,Customer,Active,8 Bowman Point,,,Bloomington,IN,47405,US
746,Individual,90-7726013,Debora,MacAleese,Helenka,1939-09-08,US,US,Cummerata-Schowalter,Employed,Single,Programmer Analyst II,,Customer,Active,5 Northland Way,,,Lafayette,LA,70593,US
747,Individual,91-2391667,Harley,Trahmel,George,1980-08-26,US,US,"Prosacco, Mante and Purdy",Employed,Single,Librarian,,Customer,Closed,311 Hooker Trail,,,Savannah,GA,31405,US
748,Individual,94-7869868,Charmane,Pine,Rolf,1947-10-30,US,US,"Barrows, Tromp and Bruen",Employed,Widow,Marketing Manager,,Customer,Closed,1 Lake View Road,,,Houston,TX,77090,US
749,Individual,42-9275939,Lauretta,Burgoin,Rubi,1987-10-18,US,US,Corwin-Buckridge,Employed,Married,Geological Engineer,,Customer,Closed,6 Scott Hill,,,New York City,NY,10029,US
750,Individual,18-0336740,Nancie,Vivians,Godwin,1945-03-23,US,US,Roob and Sons,Employed,Single,VP Product Management,,Customer,Closed,2494 Express Center,,,Shawnee Mission,KS,66276,US
751,Individual,09-3136553,Ephrayim,Delea,Legra,1983-08-11,US,US,Lang-Huels,Employed,Single,Project Manager,,Customer,Active,22 Johnson Trail,,,Chicago,IL,60646,US
752,Individual,84-0764362,Edeline,Levene,Teodoor,1946-01-13,US,US,Mohr-Rogahn,Employed,Widow,Programmer Analyst I,,Customer,Closed,060 Holy Cross Crossing,,,Prescott,AZ,86305,US
753,Individual,35-7116945,Mirelle,Basford,Karlan,1966-05-08,US,US,"Weber, O'Reilly and Murphy",Employed,Single,Research Associate,,Customer,Active,1992 Ronald Regan Drive,,,Birmingham,AL,35220,US
754,Individual,48-9811688,Marlo,Sparhawk,Philis,1964-02-26,US,US,"Gleason, Schimmel and Gottlieb",Employed,Married,Systems Administrator III,,Customer,Closed,0068 Westerfield Way,,,Philadelphia,PA,19151,US
755,Individual,94-9690561,Tam,Beals,Rip,1956-10-04,US,US,,Unemployed,Married,Sales Associate,,Customer,Closed,230 Scoville Plaza,,,Washington,DC,20575,US
756,Individual,95-3248491,Felipe,Decker,Quintin,1943-09-23,US,US,Huel-White,Employed,Single,Occupational Therapist,,Customer,Closed,95786 Dayton Court,,,Carol Stream,IL,60351,US
757,Individual,45-2629902,Tami,Hall-Gough,Jessamyn,1954-02-24,US,US,Welch-Turcotte,Employed,Single,Computer Systems Analyst IV,,Customer,Closed,31 Amoth Drive,,,El Paso,TX,88558,US
758,Individual,45-7410133,Burty,Ellice,Jessika,1936-07-06,US,US,Dach-Hane,Employed,Married,Chemical Engineer,,Customer,Closed,26 Stoughton Hill,,,Boise,ID,83711,US
759,Individual,20-7552466,Marys,Colby,Rhiamon,1990-01-12,US,US,"O'Hara, Gleason and Daniel",Employed,Single,Structural Engineer,,Customer,Closed,697 Forest Drive,,,Cincinnati,OH,45208,US
760,Individual,60-2365652,Klarika,Di Biagio,Maryann,1941-05-04,US,US,,Unemployed,Widow,Staff Scientist,,Customer,Active,4542 Harbort Lane,,,Tulsa,OK,74149,US
761,Individual,10-2274612,Sallyanne,Stigger,Duncan,1991-08-03,US,US,Feeney-Waelchi,Employed,Married,Human Resources Manager,,Customer,Active,1254 Fordem Plaza,,,Tulsa,OK,74108,US
762,Individual,65-0072015,Selene,Qualtro,Jessalyn,1939-03-25,US,US,Rippin Inc,Employed,Single,Account Representative II,,Customer,Closed,04712 Loftsgordon Parkway,,,Sacramento,CA,95894,US
763,Individual,07-5781473,Christyna,Pettifor,Mannie,1945-09-23,US,US,Dietrich and Sons,Employed,Single,Administrative Assistant IV,,Customer,Active,742 East Circle,,,Denver,CO,80299,US
764,Individual,87-3913764,Alexis,Gottschalk,Algernon,1984-07-04,US,US,Pfeffer Group,Employed,Single,Assistant Media Planner,,Customer,Closed,856 Meadow Valley Point,,,Rochester,NY,14609,US
765,Individual,63-8023256,Darb,Rozenzweig,Reggis,1963-09-27,US,US,Stoltenberg-Cartwright,Employed,Single,Clinical Specialist,,Customer,Active,9 Hooker Plaza,,,Bellevue,WA,98008,US
766,Individual,21-5549253,Quintana,Abramski,Coriss,1979-01-14,US,US,"Sipes, Thiel and Bechtelar",Employed,Married,Help Desk Technician,,Customer,Active,04871 Delaware Alley,,,Omaha,NE,68117,US
767,Individual,12-0109672,Adey,Tremelling,Aretha,1951-10-16,US,US,"Grant, West and Conn",Employed,Widow,Administrative Assistant III,,Customer,Closed,05 Meadow Valley Street,,,Houston,TX,77040,US
768,Individual,66-6216875,Edvard,Gilliat,Barron,1994-01-29,US,US,,Unemployed,Married,Design Engineer,,Customer,Active,1364 Elka Hill,,,Waltham,MA,02453,US
769,Individual,45-4028839,Ame,Gennings,Oswald,1939-12-12,US,US,,Unemployed,Married,Help Desk Technician,,Customer,Active,6455 Weeping Birch Place,,,Madison,WI,53726,US
770,Individual,24-1234241,Eran,Hinnerk,Kort,1950-08-18,US,US,"Champlin, Legros and Robel",Employed,Widow,Marketing Assistant,,Customer,Closed,95096 American Point,,,Gulfport,MS,39505,US
771,Individual,81-2422595,Dorry,Battyll,Herve,1941-04-25,US,US,"Abbott, Jaskolski and Dicki",Employed,Single,Human Resources Manager,,Customer,Closed,3 Starling Parkway,,,Des Moines,IA,50310,US
772,Individual,50-5837376,Noelle,Palser,Celestia,1978-07-08,US,US,,Unemployed,Married,Staff Accountant I,,Customer,Active,6350 Butterfield Alley,,,Naples,FL,33963,US
773,Individual,92-8870696,Mersey,Braemer,Tyler,1933-09-10,US,US,Krajcik-Ryan,Employed,Married,Structural Engineer,,Customer,Closed,8 Spaight Center,,,Minneapolis,MN,55436,US
774,Individual,54-0241875,Byrle,Larkin,Kristan,1989-09-29,US,US,"Maggio, Dickinson and Hartmann",Employed,Widow,Nuclear Power Engineer,,Customer,Closed,2 Oriole Parkway,,,Houston,TX,77288,US
775,Individual,27-6909841,Kenny,Caulliere,Elle,1981-12-05,US,US,,Unemployed,Married,Sales Associate,,Customer,Closed,19395 Columbus Terrace,,,Albuquerque,NM,87121,US
776,Individual,92-1814324,Kaile,Caulier,Jessa,1973-11-11,US,US,Mitchell-Mayer,Employed,Widow,Administrative Assistant IV,,Customer,Closed,0680 Loftsgordon Terrace,,,Tampa,FL,33610,US
777,Individual,14-5375838,Suki,Gofford,Gerrard,1974-07-23,US,US,"Kilback, Legros and Gleichner",Employed,Single,Marketing Assistant,,Customer,Closed,2 New Castle Circle,,,Myrtle Beach,SC,29579,US
778,Individual,46-6674239,Pooh,Clipson,Rene,1983-02-19,US,US,Tromp LLC,Employed,Married,Programmer I,,Customer,Active,9186 Warner Circle,,,Seattle,WA,98148,US
779,Individual,75-3486855,Heidi,Redon,Timotheus,1948-11-04,US,US,,Unemployed,Widow,Occupational Therapist,,Customer,Active,229 Scott Place,,,Philadelphia,PA,19131,US
780,Individual,74-2496052,Laurie,Skipsey,Traci,1965-11-19,US,US,Klein-Lehner,Employed,Widow,VP Sales,,Customer,Active,70 Magdeline Trail,,,Decatur,IL,62525,US
781,Individual,83-7532488,Mikkel,Glendenning,Christan,1939-08-05,US,US,,Unemployed,Married,Biostatistician II,,Customer,Closed,49 Eliot Lane,,,Phoenix,AZ,85072,US
782,Individual,51-6207937,Haywood,Helstrom,Brande,1971-03-16,US,US,Kutch-Herman,Employed,Widow,Developer II,,Customer,Active,37 Londonderry Crossing,,,Philadelphia,PA,19120,US
783,Individual,18-6825601,Markus,Alsford,Durand,1942-04-01,US,US,"Hammes, Luettgen and Swift",Employed,Married,Desktop Support Technician,,Customer,Active,74167 Mccormick Point,,,Fort Worth,TX,76105,US
784,Individual,60-8743751,Gavrielle,Ricardon,Stephie,1985-02-22,US,US,,Unemployed,Single,Sales Representative,,Employee,Closed,8647 Donald Trail,,,Dallas,TX,75310,US
785,Individual,53-1559320,Marrilee,Meharg,Molly,1943-10-07,US,US,,Unemployed,Single,Marketing Assistant,,Customer,Closed,377 Warrior Junction,,,Sioux Falls,SD,57105,US
786,Individual,20-5076522,Giulia,Robben,Vaughan,1973-01-26,US,US,"Jacobson, Bosco and Willms",Employed,Married,Pharmacist,,Customer,Active,2060 Sachs Alley,,,Fort Worth,TX,76121,US
787,Individual,13-4731955,Adore,Lambert,Cynthy,1961-05-14,US,US,"Johnson, Cummerata and Haley",Employed,Widow,Structural Analysis Engineer,,Customer,Active,19 Tomscot Circle,,,Los Angeles,CA,90015,US
788,Individual,85-2580244,Joyous,Tomasik,Dory,1985-06-03,US,US,,Unemployed,Widow,Senior Developer,,Customer,Active,265 Claremont Circle,,,San Jose,CA,95113,US
789,Individual,36-2796296,Joelynn,Palethorpe,Darelle,1980-10-15,US,US,,Unemployed,Single,Product Engineer,,Customer,Closed,691 Macpherson Court,,,Charleston,WV,25331,US
790,Individual,49-7022926,Mersey,Hercules,Noach,1947-03-26,US,US,Franecki Inc,Employed,Married,Human Resources Assistant I,,Customer,Closed,1 Barnett Avenue,,,Orlando,FL,32803,US
791,Individual,54-4120747,Karlee,Cresser,Yule,1938-02-17,US,US,,Unemployed,Widow,GIS Technical Architect,,Customer,Closed,4784 Park Meadow Street,,,Houston,TX,77228,US
792,Individual,10-3052380,Amaleta,Such,Germain,1965-02-22,US,US,Wyman-Leuschke,Employed,Widow,Geological Engineer,,Customer,Closed,9387 Mitchell Drive,,,Waco,TX,76711,US
793,Individual,72-9472839,Cleopatra,Gaymer,Urbano,1990-08-30,US,US,,Unemployed,Single,Human Resources Assistant IV,,Customer,Active,6764 Dawn Point,,,Sacramento,CA,95852,US
794,Individual,71-0665126,Monroe,Kilgour,Abraham,1991-02-08,US,US,Walsh-Wisozk,Employed,Married,Tax Accountant,,Customer,Active,6 Vermont Circle,,,Buffalo,NY,14263,US
795,Individual,45-9992238,Laurette,Frome,Ki,1971-01-16,US,US,,Unemployed,Widow,Database Administrator IV,,Customer,Closed,8 Sunfield Road,,,Madison,WI,53779,US
796,Individual,29-7747656,Elsy,Stearley,Cybil,1986-09-11,US,US,"Kessler, Vandervort and Kassulke",Employed,Widow,Registered Nurse,,Employee,Active,62987 Springview Center,,,Colorado Springs,CO,80995,US
797,Individual,63-8308400,Tommy,Blader,Merill,1967-02-17,US,US,"Kunde, Watsica and Becker",Employed,Widow,Financial Advisor,,Customer,Active,58 Village Green Plaza,,,Marietta,GA,30066,US
798,Individual,93-1946619,Adriena,Veel,Vinni,1989-11-27,US,US,,Unemployed,Widow,Assistant Manager,,Customer,Closed,154 Walton Hill,,,Las Cruces,NM,88006,US
799,Individual,01-8976975,Roma,Thorley,Iolande,1981-12-06,US,US,Greenholt-Feest,Employed,Widow,Business Systems Development Analyst,,Customer,Active,7891 Carey Court,,,Fort Worth,TX,76162,US
800,Individual,64-4845739,Cathrine,Sharnock,Mel,1968-04-16,US,US,Mante and Sons,Employed,Single,Quality Control Specialist,,Customer,Active,77863 Lien Road,,,Saint Paul,MN,55188,US
801,Individual,89-8543659,Lodovico,Stote,Bertrand,1968-04-12,US,US,,Unemployed,Widow,Cost Accountant,,Customer,Closed,0366 Beilfuss Junction,,,Colorado Springs,CO,80915,US
802,Individual,78-0248950,Lorilee,Fassan,Terri-jo,1955-11-21,US,US,"Towne, Purdy and Lockman",Employed,Single,Structural Analysis Engineer,,Customer,Active,7316 Elgar Pass,,,New Castle,PA,16107,US
803,Individual,73-3382794,Sukey,Bosche,Tedda,1980-10-07,US,US,,Unemployed,Widow,Geological Engineer,,Customer,Active,92 Texas Parkway,,,Philadelphia,PA,19136,US
804,Individual,67-6829008,Michale,Haddleston,Reginald,1945-01-24,US,US,"Rohan, Rice and Armstrong",Employed,Single,Accountant II,,Customer,Active,91 Petterle Center,,,Colorado Springs,CO,80915,US
805,Individual,29-9681565,Boris,Garnul,Camala,1999-04-17,US,US,"Leannon, Predovic and Homenick",Employed,Married,General Manager,,Customer,Active,7955 3rd Pass,,,Portland,OR,97232,US
806,Individual,72-3637729,Kelley,Ost,Jone,1996-08-04,US,US,Muller Group,Employed,Single,General Manager,,Customer,Closed,5 Goodland Street,,,Stockton,CA,95219,US
807,Individual,99-6881340,Issie,Pitherick,Lorelle,1970-08-03,US,US,Breitenberg-Ernser,Employed,Widow,Structural Engineer,,Customer,Active,9331 Huxley Park,,,Philadelphia,PA,19104,US
808,Individual,13-3125033,Nancee,Chastenet,Maddy,1995-03-12,US,US,Champlin-Ferry,Employed,Single,Physical Therapy Assistant,,Customer,Active,6029 Superior Place,,,Boston,MA,02208,US
809,Individual,86-0973666,Pegeen,Willgoss,Ailyn,1956-10-31,US,US,"Collier, Reynolds and Howe",Employed,Widow,Junior Executive,,Customer,Closed,4 Hovde Parkway,,,Bethlehem,PA,18018,US
810,Individual,29-1822675,Nicki,Apark,Gustav,1949-02-18,US,US,,Unemployed,Married,Assistant Professor,,Customer,Active,1508 Kinsman Avenue,,,Louisville,KY,40293,US
811,Individual,84-3048072,Cullin,Pawlowicz,Dani,1980-12-02,US,US,Ward LLC,Employed,Married,Food Chemist,,Customer,Closed,28 Karstens Center,,,Flushing,NY,11355,US
812,Individual,11-8528929,Hedwiga,Daltrey,Sadella,1957-12-25,US,US,Dooley Inc,Employed,Widow,VP Product Management,,Customer,Closed,7020 Mockingbird Junction,,,Springfield,MO,65898,US
813,Individual,36-5649721,Marv,Barfield,Fredrick,1934-03-31,US,US,Walker-Mohr,Employed,Married,Senior Developer,,Customer,Active,1 Crest Line Trail,,,Wilmington,DE,19886,US
814,Individual,43-5401091,Trefor,Todaro,Sandye,1930-04-29,US,US,,Unemployed,Single,Mechanical Systems Engineer,,Customer,Active,77 Acker Way,,,Gainesville,FL,32627,US
815,Individual,94-7004006,Berk,Bonelle,Ruprecht,1946-02-12,US,US,"Kuhlman, Feest and Smitham",Employed,Married,Data Coordiator,,Customer,Active,070 Corscot Circle,,,Athens,GA,30605,US
816,Individual,69-1226980,Mel,Duhig,Frannie,1931-11-27,US,US,Jerde-Smith,Employed,Single,Statistician II,,Customer,Closed,0769 Butternut Circle,,,Washington,DC,20205,US
817,Individual,12-3417954,Chanda,Stark,Dennie,1979-08-15,US,US,Schultz and Sons,Employed,Widow,Geological Engineer,,Customer,Closed,42571 Lotheville Street,,,Jacksonville,FL,32259,US
818,Individual,94-0245306,Torry,Pren,Skelly,1968-12-02,US,US,Rohan-Gorczany,Employed,Widow,Recruiter,,Customer,Active,6538 Nelson Pass,,,Jacksonville,FL,32277,US
819,Individual,93-5343632,Paolina,Genney,Alvy,2000-04-29,US,US,,Unemployed,Married,Recruiter,,Customer,Closed,43132 Manitowish Drive,,,Tucson,AZ,85720,US
820,Individual,79-0337826,Patten,Beecham,Katharina,1991-10-13,US,US,"Carroll, Denesik and Howe",Employed,Widow,Paralegal,,Customer,Active,73 Tennessee Trail,,,Atlanta,GA,30386,US
821,Individual,23-4735623,Shel,Bickell,Erma,1950-02-14,US,US,Kessler-Reynolds,Employed,Married,Registered Nurse,,Customer,Closed,8575 3rd Point,,,Sacramento,CA,95823,US
822,Individual,02-8656109,Abey,Cranmor,Rania,1998-04-21,US,US,"Kuhlman, Kub and Kling",Employed,Married,GIS Technical Architect,,Customer,Closed,0306 Logan Way,,,Portland,OR,97232,US
823,Individual,08-2269053,Opal,Potten,Ashli,1993-07-11,US,US,"Adams, Ullrich and Stamm",Employed,Widow,Media Manager IV,,Customer,Active,655 Mifflin Way,,,Biloxi,MS,39534,US
824,Individual,30-1637598,Shirline,Frankes,Clywd,1985-12-03,US,US,Ankunding-Kling,Employed,Single,Junior Executive,,Customer,Active,024 Welch Trail,,,Orlando,FL,32803,US
825,Individual,16-9549050,Marcie,Gummow,Shantee,1932-02-14,US,US,Ryan Inc,Employed,Widow,Payment Adjustment Coordinator,,Customer,Closed,1 Riverside Street,,,York,PA,17405,US
826,Individual,97-8572511,Fiorenze,Roome,Anni,1953-06-07,US,US,,Unemployed,Widow,Budget/Accounting Analyst I,,Customer,Closed,59110 Susan Avenue,,,Birmingham,AL,35205,US
827,Individual,26-2656340,Rafaellle,Seaton,Lida,1943-03-09,US,US,Mills-Torphy,Employed,Widow,Tax Accountant,,Customer,Closed,1 Anzinger Alley,,,Oakland,CA,94627,US
828,Individual,22-8705417,Denni,McDowall,Charil,1935-12-29,US,US,"Botsford, Johnston and Kling",Employed,Single,Software Engineer IV,,Customer,Active,30 Vahlen Plaza,,,Trenton,NJ,08650,US
829,Individual,39-2161805,Riordan,Pioch,Keven,1978-10-31,US,US,,Unemployed,Single,Senior Cost Accountant,,Customer,Active,8058 Stuart Junction,,,Atlanta,GA,30356,US
830,Individual,40-6253233,Fee,Hesey,Burr,1953-10-22,US,US,Robel Group,Employed,Married,Associate Professor,,Customer,Closed,5 Butternut Street,,,Cincinnati,OH,45271,US
831,Individual,49-5990056,Daisy,Evison,Beau,1954-09-19,US,US,Pacocha LLC,Employed,Single,VP Product Management,,Customer,Active,7363 Chive Plaza,,,Fort Myers,FL,33994,US
832,Individual,35-8919524,Jake,Ryding,Marty,1996-11-19,US,US,,Unemployed,Widow,Recruiting Manager,,Customer,Closed,3773 Golf Park,,,Louisville,KY,40225,US
833,Individual,39-0655270,Sergent,Torrie,Louie,1985-06-29,US,US,"Stamm, Jerde and Little",Employed,Single,Operator,,Customer,Closed,396 Badeau Circle,,,Chula Vista,CA,91913,US
834,Individual,19-8946756,Boonie,Borres,Yolanthe,1945-03-16,US,US,Schaefer-McGlynn,Employed,Widow,Budget/Accounting Analyst I,,Customer,Active,901 Cody Circle,,,Omaha,NE,68179,US
835,Individual,36-8776968,Oriana,Peakman,Zared,1947-05-09,US,US,Brakus-Lubowitz,Employed,Widow,Account Representative I,,Customer,Active,94 Burrows Street,,,Salem,OR,97306,US
836,Individual,70-0260841,Shayne,Dolder,Gloria,1973-01-05,US,US,,Unemployed,Single,Marketing Assistant,,Customer,Closed,02769 Buena Vista Street,,,Shawnee Mission,KS,66276,US
837,Individual,66-2404702,Munmro,Tellenbrook,Valle,1955-03-16,US,US,"Parisian, Little and Satterfield",Employed,Single,VP Marketing,,Customer,Active,39023 Lindbergh Terrace,,,El Paso,TX,79905,US
838,Individual,12-8047557,Nata,Arro,Ansley,1987-05-06,US,US,"Gutmann, Franecki and Wyman",Employed,Single,Programmer I,,Customer,Closed,63075 Hanson Alley,,,Jacksonville,FL,32244,US
839,Individual,38-2918641,Flynn,Gilfillan,Katee,1985-09-05,US,US,,Unemployed,Married,VP Quality Control,,Customer,Active,39 Transport Pass,,,Youngstown,OH,44511,US
840,Individual,88-8536822,Major,Harmstone,Shellie,1955-03-02,US,US,"Little, Ledner and Tromp",Employed,Widow,Staff Accountant IV,,Customer,Closed,8849 Anderson Junction,,,Reno,NV,89595,US
841,Individual,90-1066973,Amanda,Szymanzyk,Betsy,1938-08-28,US,US,Heathcote Group,Employed,Single,Registered Nurse,,Customer,Closed,548 Thackeray Parkway,,,Indianapolis,IN,46221,US
842,Individual,75-6407527,Ambrosius,Ghioni,Norma,1964-06-22,US,US,Armstrong-Gaylord,Employed,Widow,Staff Scientist,,Customer,Active,22149 Anzinger Junction,,,Maple Plain,MN,55572,US
843,Individual,80-1633371,Mommy,Gillion,Nonna,1946-01-30,US,US,Tromp-Bartell,Employed,Married,Statistician III,,Customer,Active,76 Killdeer Circle,,,Dayton,OH,45403,US
